id,orden_id,tipo_evento,fecha_evento,payload
606,471,ORDEN_CANCELADA,2025-12-27 22:35:39,"{""evento_id"": ""606"", ""tipo"": ""ORDEN_CANCELADA""}"
607,819,VALIDACION_FISCAL,2025-09-15 15:38:47,"{""evento_id"": ""607"", ""tipo"": ""VALIDACION_FISCAL""}"
608,59,VALIDACION_FISCAL,2025-08-30 09:43:08,"{""evento_id"": ""608"", ""tipo"": ""VALIDACION_FISCAL""}"
609,231,ORDEN_CREADA,2025-06-16 09:44:50,"{""evento_id"": ""609"", ""tipo"": ""ORDEN_CREADA""}"
610,96,ORDEN_CANCELADA,2025-11-06 00:34:37,"{""evento_id"": ""610"", ""tipo"": ""ORDEN_CANCELADA""}"
611,608,VALIDACION_FISCAL,2025-01-11 07:32:14,"{""evento_id"": ""611"", ""tipo"": ""VALIDACION_FISCAL""}"
612,714,ORDEN_CREADA,2025-01-15 20:04:08,"{""evento_id"": ""612"", ""tipo"": ""ORDEN_CREADA""}"
613,844,SLOT_RESERVADO,2025-04-16 21:55:37,"{""evento_id"": ""613"", ""tipo"": ""SLOT_RESERVADO""}"
614,131,ORDEN_CREADA,2025-03-30 07:27:09,"{""evento_id"": ""614"", ""tipo"": ""ORDEN_CREADA""}"
615,506,ORDEN_CREADA,2025-05-08 13:18:28,"{""evento_id"": ""615"", ""tipo"": ""ORDEN_CREADA""}"
616,59,ORDEN_CANCELADA,2025-08-21 08:43:46,"{""evento_id"": ""616"", ""tipo"": ""ORDEN_CANCELADA""}"
617,499,SLOT_RESERVADO,2025-09-12 07:30:32,"{""evento_id"": ""617"", ""tipo"": ""SLOT_RESERVADO""}"
618,407,ORDEN_CREADA,2025-06-25 02:08:18,"{""evento_id"": ""618"", ""tipo"": ""ORDEN_CREADA""}"
619,961,ORDEN_ENTREGADA,2025-01-18 21:17:59,"{""evento_id"": ""619"", ""tipo"": ""ORDEN_ENTREGADA""}"
620,677,ORDEN_ENTREGADA,2025-10-28 21:07:10,"{""evento_id"": ""620"", ""tipo"": ""ORDEN_ENTREGADA""}"
621,141,VALIDACION_FISCAL,2025-03-07 22:24:06,"{""evento_id"": ""621"", ""tipo"": ""VALIDACION_FISCAL""}"
622,823,VALIDACION_FISCAL,2025-06-24 21:51:59,"{""evento_id"": ""622"", ""tipo"": ""VALIDACION_FISCAL""}"
623,727,VALIDACION_FISCAL,2025-11-27 10:24:42,"{""evento_id"": ""623"", ""tipo"": ""VALIDACION_FISCAL""}"
624,822,ORDEN_ENTREGADA,2025-11-17 03:45:15,"{""evento_id"": ""624"", ""tipo"": ""ORDEN_ENTREGADA""}"
625,683,ORDEN_CONFIRMADA,2025-07-15 04:29:12,"{""evento_id"": ""625"", ""tipo"": ""ORDEN_CONFIRMADA""}"
626,493,VALIDACION_FISCAL,2025-10-27 11:22:25,"{""evento_id"": ""626"", ""tipo"": ""VALIDACION_FISCAL""}"
627,119,ORDEN_ENTREGADA,2025-11-09 01:50:41,"{""evento_id"": ""627"", ""tipo"": ""ORDEN_ENTREGADA""}"
628,542,VALIDACION_FISCAL,2025-03-17 13:38:02,"{""evento_id"": ""628"", ""tipo"": ""VALIDACION_FISCAL""}"
629,233,ORDEN_CONFIRMADA,2025-06-12 05:25:50,"{""evento_id"": ""629"", ""tipo"": ""ORDEN_CONFIRMADA""}"
630,759,ORDEN_CREADA,2025-09-14 00:25:17,"{""evento_id"": ""630"", ""tipo"": ""ORDEN_CREADA""}"
631,777,VALIDACION_FISCAL,2025-07-22 06:43:04,"{""evento_id"": ""631"", ""tipo"": ""VALIDACION_FISCAL""}"
632,229,VALIDACION_FISCAL,2025-11-13 09:29:42,"{""evento_id"": ""632"", ""tipo"": ""VALIDACION_FISCAL""}"
633,219,ORDEN_CONFIRMADA,2025-01-31 03:32:31,"{""evento_id"": ""633"", ""tipo"": ""ORDEN_CONFIRMADA""}"
634,506,SLOT_RESERVADO,2025-04-17 02:04:02,"{""evento_id"": ""634"", ""tipo"": ""SLOT_RESERVADO""}"
635,915,ORDEN_ENTREGADA,2025-05-24 14:49:50,"{""evento_id"": ""635"", ""tipo"": ""ORDEN_ENTREGADA""}"
636,37,VALIDACION_FISCAL,2025-12-26 01:53:01,"{""evento_id"": ""636"", ""tipo"": ""VALIDACION_FISCAL""}"
637,793,ORDEN_CREADA,2025-04-06 11:39:43,"{""evento_id"": ""637"", ""tipo"": ""ORDEN_CREADA""}"
638,195,ORDEN_CONFIRMADA,2025-11-21 10:10:10,"{""evento_id"": ""638"", ""tipo"": ""ORDEN_CONFIRMADA""}"
639,142,VALIDACION_FISCAL,2025-10-12 04:46:33,"{""evento_id"": ""639"", ""tipo"": ""VALIDACION_FISCAL""}"
640,897,ORDEN_CANCELADA,2025-08-24 20:48:49,"{""evento_id"": ""640"", ""tipo"": ""ORDEN_CANCELADA""}"
641,221,ORDEN_ENTREGADA,2025-11-29 18:11:59,"{""evento_id"": ""641"", ""tipo"": ""ORDEN_ENTREGADA""}"
642,200,ORDEN_CONFIRMADA,2025-08-18 03:49:33,"{""evento_id"": ""642"", ""tipo"": ""ORDEN_CONFIRMADA""}"
643,401,ORDEN_CREADA,2025-08-08 03:23:11,"{""evento_id"": ""643"", ""tipo"": ""ORDEN_CREADA""}"
644,366,ORDEN_CANCELADA,2025-06-01 06:48:57,"{""evento_id"": ""644"", ""tipo"": ""ORDEN_CANCELADA""}"
645,811,ORDEN_CANCELADA,2025-10-09 12:55:06,"{""evento_id"": ""645"", ""tipo"": ""ORDEN_CANCELADA""}"
646,961,ORDEN_CREADA,2025-11-06 13:07:39,"{""evento_id"": ""646"", ""tipo"": ""ORDEN_CREADA""}"
647,894,ORDEN_CREADA,2025-07-10 01:46:03,"{""evento_id"": ""647"", ""tipo"": ""ORDEN_CREADA""}"
648,916,VALIDACION_FISCAL,2025-01-14 11:35:41,"{""evento_id"": ""648"", ""tipo"": ""VALIDACION_FISCAL""}"
649,736,SLOT_RESERVADO,2025-07-02 09:56:52,"{""evento_id"": ""649"", ""tipo"": ""SLOT_RESERVADO""}"
650,808,ORDEN_CREADA,2025-03-12 15:34:30,"{""evento_id"": ""650"", ""tipo"": ""ORDEN_CREADA""}"
651,586,ORDEN_CREADA,2025-07-14 16:59:33,"{""evento_id"": ""651"", ""tipo"": ""ORDEN_CREADA""}"
652,749,ORDEN_CREADA,2025-05-07 23:36:19,"{""evento_id"": ""652"", ""tipo"": ""ORDEN_CREADA""}"
653,491,VALIDACION_FISCAL,2025-11-21 13:54:52,"{""evento_id"": ""653"", ""tipo"": ""VALIDACION_FISCAL""}"
654,548,ORDEN_ENTREGADA,2025-02-16 14:08:22,"{""evento_id"": ""654"", ""tipo"": ""ORDEN_ENTREGADA""}"
655,355,ORDEN_ENTREGADA,2025-09-14 20:09:34,"{""evento_id"": ""655"", ""tipo"": ""ORDEN_ENTREGADA""}"
656,504,SLOT_RESERVADO,2025-12-22 02:55:59,"{""evento_id"": ""656"", ""tipo"": ""SLOT_RESERVADO""}"
657,227,ORDEN_CONFIRMADA,2025-04-19 18:15:46,"{""evento_id"": ""657"", ""tipo"": ""ORDEN_CONFIRMADA""}"
658,505,VALIDACION_FISCAL,2025-07-11 19:34:49,"{""evento_id"": ""658"", ""tipo"": ""VALIDACION_FISCAL""}"
659,120,VALIDACION_FISCAL,2025-08-07 07:09:57,"{""evento_id"": ""659"", ""tipo"": ""VALIDACION_FISCAL""}"
660,39,ORDEN_CONFIRMADA,2025-02-07 22:29:55,"{""evento_id"": ""660"", ""tipo"": ""ORDEN_CONFIRMADA""}"
661,888,VALIDACION_FISCAL,2025-09-06 04:02:45,"{""evento_id"": ""661"", ""tipo"": ""VALIDACION_FISCAL""}"
662,286,ORDEN_CANCELADA,2025-09-20 21:47:33,"{""evento_id"": ""662"", ""tipo"": ""ORDEN_CANCELADA""}"
663,59,ORDEN_CANCELADA,2025-04-25 02:12:00,"{""evento_id"": ""663"", ""tipo"": ""ORDEN_CANCELADA""}"
664,228,SLOT_RESERVADO,2025-11-10 21:54:03,"{""evento_id"": ""664"", ""tipo"": ""SLOT_RESERVADO""}"
665,34,ORDEN_CONFIRMADA,2025-06-04 03:42:17,"{""evento_id"": ""665"", ""tipo"": ""ORDEN_CONFIRMADA""}"
666,609,SLOT_RESERVADO,2025-06-28 14:29:14,"{""evento_id"": ""666"", ""tipo"": ""SLOT_RESERVADO""}"
667,470,SLOT_RESERVADO,2025-08-30 05:21:22,"{""evento_id"": ""667"", ""tipo"": ""SLOT_RESERVADO""}"
668,259,ORDEN_CREADA,2025-04-14 21:05:59,"{""evento_id"": ""668"", ""tipo"": ""ORDEN_CREADA""}"
669,107,VALIDACION_FISCAL,2025-02-03 08:37:24,"{""evento_id"": ""669"", ""tipo"": ""VALIDACION_FISCAL""}"
670,349,ORDEN_CONFIRMADA,2025-08-01 11:48:44,"{""evento_id"": ""670"", ""tipo"": ""ORDEN_CONFIRMADA""}"
671,486,SLOT_RESERVADO,2025-12-29 11:33:11,"{""evento_id"": ""671"", ""tipo"": ""SLOT_RESERVADO""}"
672,902,ORDEN_CANCELADA,2025-01-05 20:17:54,"{""evento_id"": ""672"", ""tipo"": ""ORDEN_CANCELADA""}"
673,215,VALIDACION_FISCAL,2025-11-28 18:27:20,"{""evento_id"": ""673"", ""tipo"": ""VALIDACION_FISCAL""}"
674,427,ORDEN_CONFIRMADA,2025-03-27 04:27:55,"{""evento_id"": ""674"", ""tipo"": ""ORDEN_CONFIRMADA""}"
675,625,SLOT_RESERVADO,2025-07-22 00:03:21,"{""evento_id"": ""675"", ""tipo"": ""SLOT_RESERVADO""}"
676,756,ORDEN_CANCELADA,2025-03-04 08:28:14,"{""evento_id"": ""676"", ""tipo"": ""ORDEN_CANCELADA""}"
677,733,ORDEN_CANCELADA,2025-02-12 17:02:10,"{""evento_id"": ""677"", ""tipo"": ""ORDEN_CANCELADA""}"
678,172,ORDEN_CONFIRMADA,2025-06-11 18:59:59,"{""evento_id"": ""678"", ""tipo"": ""ORDEN_CONFIRMADA""}"
679,423,SLOT_RESERVADO,2025-01-12 07:44:54,"{""evento_id"": ""679"", ""tipo"": ""SLOT_RESERVADO""}"
680,410,ORDEN_CONFIRMADA,2025-09-18 12:41:58,"{""evento_id"": ""680"", ""tipo"": ""ORDEN_CONFIRMADA""}"
681,111,ORDEN_ENTREGADA,2025-09-27 20:39:43,"{""evento_id"": ""681"", ""tipo"": ""ORDEN_ENTREGADA""}"
682,277,ORDEN_CANCELADA,2025-08-06 09:30:51,"{""evento_id"": ""682"", ""tipo"": ""ORDEN_CANCELADA""}"
683,881,ORDEN_CONFIRMADA,2025-08-05 03:06:04,"{""evento_id"": ""683"", ""tipo"": ""ORDEN_CONFIRMADA""}"
684,320,SLOT_RESERVADO,2025-05-22 20:37:59,"{""evento_id"": ""684"", ""tipo"": ""SLOT_RESERVADO""}"
685,45,ORDEN_CONFIRMADA,2025-10-06 17:11:17,"{""evento_id"": ""685"", ""tipo"": ""ORDEN_CONFIRMADA""}"
686,675,ORDEN_CANCELADA,2025-03-29 16:47:26,"{""evento_id"": ""686"", ""tipo"": ""ORDEN_CANCELADA""}"
687,475,SLOT_RESERVADO,2025-04-04 04:37:41,"{""evento_id"": ""687"", ""tipo"": ""SLOT_RESERVADO""}"
688,784,SLOT_RESERVADO,2025-04-12 04:15:21,"{""evento_id"": ""688"", ""tipo"": ""SLOT_RESERVADO""}"
689,426,ORDEN_CREADA,2025-02-26 05:06:27,"{""evento_id"": ""689"", ""tipo"": ""ORDEN_CREADA""}"
690,78,ORDEN_CANCELADA,2025-08-06 08:46:11,"{""evento_id"": ""690"", ""tipo"": ""ORDEN_CANCELADA""}"
691,175,SLOT_RESERVADO,2025-04-05 10:02:02,"{""evento_id"": ""691"", ""tipo"": ""SLOT_RESERVADO""}"
692,602,ORDEN_ENTREGADA,2025-06-05 05:28:10,"{""evento_id"": ""692"", ""tipo"": ""ORDEN_ENTREGADA""}"
693,781,ORDEN_CONFIRMADA,2025-11-01 19:45:58,"{""evento_id"": ""693"", ""tipo"": ""ORDEN_CONFIRMADA""}"
694,365,VALIDACION_FISCAL,2025-04-10 02:14:58,"{""evento_id"": ""694"", ""tipo"": ""VALIDACION_FISCAL""}"
695,484,ORDEN_CONFIRMADA,2025-04-01 11:10:27,"{""evento_id"": ""695"", ""tipo"": ""ORDEN_CONFIRMADA""}"
696,746,SLOT_RESERVADO,2025-09-10 16:41:11,"{""evento_id"": ""696"", ""tipo"": ""SLOT_RESERVADO""}"
697,590,ORDEN_CREADA,2025-08-20 10:54:20,"{""evento_id"": ""697"", ""tipo"": ""ORDEN_CREADA""}"
698,576,ORDEN_CONFIRMADA,2025-07-14 12:02:16,"{""evento_id"": ""698"", ""tipo"": ""ORDEN_CONFIRMADA""}"
699,789,SLOT_RESERVADO,2025-11-13 20:18:05,"{""evento_id"": ""699"", ""tipo"": ""SLOT_RESERVADO""}"
700,343,ORDEN_CANCELADA,2025-12-09 12:34:27,"{""evento_id"": ""700"", ""tipo"": ""ORDEN_CANCELADA""}"
701,919,SLOT_RESERVADO,2025-03-31 09:09:50,"{""evento_id"": ""701"", ""tipo"": ""SLOT_RESERVADO""}"
702,305,ORDEN_CREADA,2025-08-13 09:46:10,"{""evento_id"": ""702"", ""tipo"": ""ORDEN_CREADA""}"
703,393,VALIDACION_FISCAL,2025-10-13 13:43:34,"{""evento_id"": ""703"", ""tipo"": ""VALIDACION_FISCAL""}"
704,388,ORDEN_CANCELADA,2025-02-24 22:50:06,"{""evento_id"": ""704"", ""tipo"": ""ORDEN_CANCELADA""}"
705,521,ORDEN_CREADA,2025-11-16 02:26:45,"{""evento_id"": ""705"", ""tipo"": ""ORDEN_CREADA""}"
706,736,ORDEN_CANCELADA,2025-02-19 16:37:47,"{""evento_id"": ""706"", ""tipo"": ""ORDEN_CANCELADA""}"
707,387,ORDEN_ENTREGADA,2025-04-23 21:54:07,"{""evento_id"": ""707"", ""tipo"": ""ORDEN_ENTREGADA""}"
708,454,ORDEN_CANCELADA,2025-02-25 11:02:59,"{""evento_id"": ""708"", ""tipo"": ""ORDEN_CANCELADA""}"
709,697,ORDEN_CONFIRMADA,2025-08-09 00:08:16,"{""evento_id"": ""709"", ""tipo"": ""ORDEN_CONFIRMADA""}"
710,338,ORDEN_CREADA,2025-11-08 08:27:46,"{""evento_id"": ""710"", ""tipo"": ""ORDEN_CREADA""}"
711,826,ORDEN_CONFIRMADA,2025-07-24 02:04:09,"{""evento_id"": ""711"", ""tipo"": ""ORDEN_CONFIRMADA""}"
712,382,ORDEN_CREADA,2025-05-26 15:17:52,"{""evento_id"": ""712"", ""tipo"": ""ORDEN_CREADA""}"
713,504,SLOT_RESERVADO,2025-11-25 20:00:08,"{""evento_id"": ""713"", ""tipo"": ""SLOT_RESERVADO""}"
714,639,ORDEN_CANCELADA,2025-05-15 09:08:24,"{""evento_id"": ""714"", ""tipo"": ""ORDEN_CANCELADA""}"
715,89,ORDEN_ENTREGADA,2025-05-28 02:41:39,"{""evento_id"": ""715"", ""tipo"": ""ORDEN_ENTREGADA""}"
716,518,ORDEN_CANCELADA,2025-06-29 00:39:03,"{""evento_id"": ""716"", ""tipo"": ""ORDEN_CANCELADA""}"
717,139,ORDEN_CANCELADA,2025-04-08 20:39:52,"{""evento_id"": ""717"", ""tipo"": ""ORDEN_CANCELADA""}"
718,539,VALIDACION_FISCAL,2025-06-15 21:47:08,"{""evento_id"": ""718"", ""tipo"": ""VALIDACION_FISCAL""}"
719,539,ORDEN_CREADA,2025-04-20 21:09:15,"{""evento_id"": ""719"", ""tipo"": ""ORDEN_CREADA""}"
720,607,VALIDACION_FISCAL,2025-05-19 07:55:24,"{""evento_id"": ""720"", ""tipo"": ""VALIDACION_FISCAL""}"
721,152,ORDEN_ENTREGADA,2025-08-21 13:05:09,"{""evento_id"": ""721"", ""tipo"": ""ORDEN_ENTREGADA""}"
722,845,VALIDACION_FISCAL,2025-12-31 19:45:18,"{""evento_id"": ""722"", ""tipo"": ""VALIDACION_FISCAL""}"
723,702,ORDEN_CONFIRMADA,2025-06-28 05:53:15,"{""evento_id"": ""723"", ""tipo"": ""ORDEN_CONFIRMADA""}"
724,651,ORDEN_CONFIRMADA,2025-09-25 10:59:35,"{""evento_id"": ""724"", ""tipo"": ""ORDEN_CONFIRMADA""}"
725,448,ORDEN_CONFIRMADA,2025-03-30 09:46:59,"{""evento_id"": ""725"", ""tipo"": ""ORDEN_CONFIRMADA""}"
726,309,VALIDACION_FISCAL,2025-07-04 09:26:16,"{""evento_id"": ""726"", ""tipo"": ""VALIDACION_FISCAL""}"
727,853,ORDEN_ENTREGADA,2025-04-06 15:26:37,"{""evento_id"": ""727"", ""tipo"": ""ORDEN_ENTREGADA""}"
728,858,SLOT_RESERVADO,2025-03-01 11:58:30,"{""evento_id"": ""728"", ""tipo"": ""SLOT_RESERVADO""}"
729,49,VALIDACION_FISCAL,2025-10-28 16:24:05,"{""evento_id"": ""729"", ""tipo"": ""VALIDACION_FISCAL""}"
730,512,SLOT_RESERVADO,2025-05-04 11:32:00,"{""evento_id"": ""730"", ""tipo"": ""SLOT_RESERVADO""}"
731,96,SLOT_RESERVADO,2025-09-22 19:11:06,"{""evento_id"": ""731"", ""tipo"": ""SLOT_RESERVADO""}"
732,759,SLOT_RESERVADO,2025-11-19 04:28:29,"{""evento_id"": ""732"", ""tipo"": ""SLOT_RESERVADO""}"
733,202,ORDEN_CONFIRMADA,2025-10-05 14:05:25,"{""evento_id"": ""733"", ""tipo"": ""ORDEN_CONFIRMADA""}"
734,382,ORDEN_CANCELADA,2025-11-14 15:09:10,"{""evento_id"": ""734"", ""tipo"": ""ORDEN_CANCELADA""}"
735,799,ORDEN_CREADA,2025-06-03 04:34:18,"{""evento_id"": ""735"", ""tipo"": ""ORDEN_CREADA""}"
736,96,SLOT_RESERVADO,2025-06-22 06:11:27,"{""evento_id"": ""736"", ""tipo"": ""SLOT_RESERVADO""}"
737,313,ORDEN_CREADA,2025-11-26 17:36:46,"{""evento_id"": ""737"", ""tipo"": ""ORDEN_CREADA""}"
738,361,SLOT_RESERVADO,2025-09-02 21:35:03,"{""evento_id"": ""738"", ""tipo"": ""SLOT_RESERVADO""}"
739,263,ORDEN_CANCELADA,2025-10-18 03:31:39,"{""evento_id"": ""739"", ""tipo"": ""ORDEN_CANCELADA""}"
740,331,VALIDACION_FISCAL,2025-06-11 17:31:37,"{""evento_id"": ""740"", ""tipo"": ""VALIDACION_FISCAL""}"
741,166,ORDEN_CREADA,2025-06-27 00:05:13,"{""evento_id"": ""741"", ""tipo"": ""ORDEN_CREADA""}"
742,767,ORDEN_ENTREGADA,2025-05-14 22:03:46,"{""evento_id"": ""742"", ""tipo"": ""ORDEN_ENTREGADA""}"
743,568,VALIDACION_FISCAL,2025-09-09 10:06:54,"{""evento_id"": ""743"", ""tipo"": ""VALIDACION_FISCAL""}"
744,24,ORDEN_CANCELADA,2025-11-07 23:20:45,"{""evento_id"": ""744"", ""tipo"": ""ORDEN_CANCELADA""}"
745,444,ORDEN_CONFIRMADA,2025-03-30 03:29:41,"{""evento_id"": ""745"", ""tipo"": ""ORDEN_CONFIRMADA""}"
746,639,ORDEN_CREADA,2025-03-30 10:16:27,"{""evento_id"": ""746"", ""tipo"": ""ORDEN_CREADA""}"
747,68,ORDEN_CANCELADA,2025-06-29 20:59:32,"{""evento_id"": ""747"", ""tipo"": ""ORDEN_CANCELADA""}"
748,669,ORDEN_CONFIRMADA,2025-10-22 23:29:44,"{""evento_id"": ""748"", ""tipo"": ""ORDEN_CONFIRMADA""}"
749,274,SLOT_RESERVADO,2025-10-01 10:32:55,"{""evento_id"": ""749"", ""tipo"": ""SLOT_RESERVADO""}"
750,956,ORDEN_CANCELADA,2025-01-19 17:28:24,"{""evento_id"": ""750"", ""tipo"": ""ORDEN_CANCELADA""}"
751,715,VALIDACION_FISCAL,2025-10-30 00:23:27,"{""evento_id"": ""751"", ""tipo"": ""VALIDACION_FISCAL""}"
752,435,SLOT_RESERVADO,2025-12-17 09:18:21,"{""evento_id"": ""752"", ""tipo"": ""SLOT_RESERVADO""}"
753,127,ORDEN_CANCELADA,2025-02-02 08:29:32,"{""evento_id"": ""753"", ""tipo"": ""ORDEN_CANCELADA""}"
754,202,ORDEN_CONFIRMADA,2025-06-08 08:32:17,"{""evento_id"": ""754"", ""tipo"": ""ORDEN_CONFIRMADA""}"
755,535,ORDEN_CONFIRMADA,2025-02-15 13:35:20,"{""evento_id"": ""755"", ""tipo"": ""ORDEN_CONFIRMADA""}"
756,275,VALIDACION_FISCAL,2025-08-17 17:59:13,"{""evento_id"": ""756"", ""tipo"": ""VALIDACION_FISCAL""}"
757,47,SLOT_RESERVADO,2025-05-23 15:17:22,"{""evento_id"": ""757"", ""tipo"": ""SLOT_RESERVADO""}"
758,259,ORDEN_ENTREGADA,2025-10-18 13:25:35,"{""evento_id"": ""758"", ""tipo"": ""ORDEN_ENTREGADA""}"
759,600,ORDEN_CREADA,2025-06-26 20:56:28,"{""evento_id"": ""759"", ""tipo"": ""ORDEN_CREADA""}"
760,996,ORDEN_ENTREGADA,2025-01-06 20:12:21,"{""evento_id"": ""760"", ""tipo"": ""ORDEN_ENTREGADA""}"
761,725,ORDEN_CONFIRMADA,2025-05-10 20:35:36,"{""evento_id"": ""761"", ""tipo"": ""ORDEN_CONFIRMADA""}"
762,84,ORDEN_CREADA,2025-02-07 05:41:18,"{""evento_id"": ""762"", ""tipo"": ""ORDEN_CREADA""}"
763,624,ORDEN_CANCELADA,2025-02-25 20:26:31,"{""evento_id"": ""763"", ""tipo"": ""ORDEN_CANCELADA""}"
764,22,VALIDACION_FISCAL,2025-02-07 23:19:32,"{""evento_id"": ""764"", ""tipo"": ""VALIDACION_FISCAL""}"
765,534,VALIDACION_FISCAL,2025-01-22 09:00:30,"{""evento_id"": ""765"", ""tipo"": ""VALIDACION_FISCAL""}"
766,253,ORDEN_CONFIRMADA,2025-11-16 13:27:17,"{""evento_id"": ""766"", ""tipo"": ""ORDEN_CONFIRMADA""}"
767,224,ORDEN_ENTREGADA,2025-05-20 03:46:50,"{""evento_id"": ""767"", ""tipo"": ""ORDEN_ENTREGADA""}"
768,780,ORDEN_CANCELADA,2025-02-24 15:04:23,"{""evento_id"": ""768"", ""tipo"": ""ORDEN_CANCELADA""}"
769,472,VALIDACION_FISCAL,2025-03-03 12:21:08,"{""evento_id"": ""769"", ""tipo"": ""VALIDACION_FISCAL""}"
770,525,ORDEN_ENTREGADA,2025-05-05 16:47:12,"{""evento_id"": ""770"", ""tipo"": ""ORDEN_ENTREGADA""}"
771,991,ORDEN_CREADA,2025-11-20 05:17:25,"{""evento_id"": ""771"", ""tipo"": ""ORDEN_CREADA""}"
772,516,ORDEN_CONFIRMADA,2025-02-19 00:11:13,"{""evento_id"": ""772"", ""tipo"": ""ORDEN_CONFIRMADA""}"
773,936,ORDEN_ENTREGADA,2025-11-11 02:10:50,"{""evento_id"": ""773"", ""tipo"": ""ORDEN_ENTREGADA""}"
774,947,ORDEN_CANCELADA,2025-11-07 04:50:37,"{""evento_id"": ""774"", ""tipo"": ""ORDEN_CANCELADA""}"
775,894,ORDEN_CANCELADA,2025-01-25 13:06:29,"{""evento_id"": ""775"", ""tipo"": ""ORDEN_CANCELADA""}"
776,361,ORDEN_CONFIRMADA,2025-07-21 10:28:28,"{""evento_id"": ""776"", ""tipo"": ""ORDEN_CONFIRMADA""}"
777,891,ORDEN_CONFIRMADA,2025-09-06 21:06:21,"{""evento_id"": ""777"", ""tipo"": ""ORDEN_CONFIRMADA""}"
778,439,SLOT_RESERVADO,2025-11-04 07:01:42,"{""evento_id"": ""778"", ""tipo"": ""SLOT_RESERVADO""}"
779,733,VALIDACION_FISCAL,2025-01-12 15:10:19,"{""evento_id"": ""779"", ""tipo"": ""VALIDACION_FISCAL""}"
780,251,VALIDACION_FISCAL,2025-11-01 20:48:15,"{""evento_id"": ""780"", ""tipo"": ""VALIDACION_FISCAL""}"
781,480,VALIDACION_FISCAL,2025-04-18 11:55:31,"{""evento_id"": ""781"", ""tipo"": ""VALIDACION_FISCAL""}"
782,831,ORDEN_CREADA,2025-05-18 06:56:58,"{""evento_id"": ""782"", ""tipo"": ""ORDEN_CREADA""}"
783,116,ORDEN_CANCELADA,2025-03-02 08:21:34,"{""evento_id"": ""783"", ""tipo"": ""ORDEN_CANCELADA""}"
784,930,ORDEN_ENTREGADA,2025-04-26 09:43:14,"{""evento_id"": ""784"", ""tipo"": ""ORDEN_ENTREGADA""}"
785,394,VALIDACION_FISCAL,2025-07-14 10:46:36,"{""evento_id"": ""785"", ""tipo"": ""VALIDACION_FISCAL""}"
786,118,ORDEN_CANCELADA,2025-05-01 20:18:31,"{""evento_id"": ""786"", ""tipo"": ""ORDEN_CANCELADA""}"
787,708,SLOT_RESERVADO,2025-04-25 08:03:16,"{""evento_id"": ""787"", ""tipo"": ""SLOT_RESERVADO""}"
788,389,VALIDACION_FISCAL,2025-12-22 22:53:38,"{""evento_id"": ""788"", ""tipo"": ""VALIDACION_FISCAL""}"
789,269,ORDEN_CANCELADA,2025-09-16 10:14:58,"{""evento_id"": ""789"", ""tipo"": ""ORDEN_CANCELADA""}"
790,733,ORDEN_CREADA,2025-10-05 11:49:30,"{""evento_id"": ""790"", ""tipo"": ""ORDEN_CREADA""}"
791,54,VALIDACION_FISCAL,2025-07-01 21:02:43,"{""evento_id"": ""791"", ""tipo"": ""VALIDACION_FISCAL""}"
792,555,ORDEN_CANCELADA,2025-11-03 07:56:43,"{""evento_id"": ""792"", ""tipo"": ""ORDEN_CANCELADA""}"
793,377,ORDEN_CANCELADA,2025-05-24 18:53:42,"{""evento_id"": ""793"", ""tipo"": ""ORDEN_CANCELADA""}"
794,344,ORDEN_ENTREGADA,2025-08-24 14:41:48,"{""evento_id"": ""794"", ""tipo"": ""ORDEN_ENTREGADA""}"
795,153,ORDEN_CANCELADA,2025-10-13 23:13:23,"{""evento_id"": ""795"", ""tipo"": ""ORDEN_CANCELADA""}"
796,806,ORDEN_CONFIRMADA,2025-10-11 00:26:47,"{""evento_id"": ""796"", ""tipo"": ""ORDEN_CONFIRMADA""}"
797,406,ORDEN_CONFIRMADA,2025-11-29 01:15:16,"{""evento_id"": ""797"", ""tipo"": ""ORDEN_CONFIRMADA""}"
798,685,ORDEN_CONFIRMADA,2025-05-11 06:20:29,"{""evento_id"": ""798"", ""tipo"": ""ORDEN_CONFIRMADA""}"
799,937,ORDEN_CREADA,2025-06-11 21:57:32,"{""evento_id"": ""799"", ""tipo"": ""ORDEN_CREADA""}"
800,424,SLOT_RESERVADO,2025-05-09 02:09:04,"{""evento_id"": ""800"", ""tipo"": ""SLOT_RESERVADO""}"
801,825,ORDEN_ENTREGADA,2025-05-25 23:56:46,"{""evento_id"": ""801"", ""tipo"": ""ORDEN_ENTREGADA""}"
802,845,ORDEN_CONFIRMADA,2025-03-09 09:38:58,"{""evento_id"": ""802"", ""tipo"": ""ORDEN_CONFIRMADA""}"
803,752,ORDEN_CREADA,2025-03-05 20:06:55,"{""evento_id"": ""803"", ""tipo"": ""ORDEN_CREADA""}"
804,274,ORDEN_ENTREGADA,2025-04-29 22:59:42,"{""evento_id"": ""804"", ""tipo"": ""ORDEN_ENTREGADA""}"
805,207,ORDEN_ENTREGADA,2025-11-23 02:28:47,"{""evento_id"": ""805"", ""tipo"": ""ORDEN_ENTREGADA""}"
806,914,ORDEN_ENTREGADA,2025-05-03 20:06:03,"{""evento_id"": ""806"", ""tipo"": ""ORDEN_ENTREGADA""}"
807,729,ORDEN_CONFIRMADA,2025-09-07 05:07:40,"{""evento_id"": ""807"", ""tipo"": ""ORDEN_CONFIRMADA""}"
