id,orden_id,numero_linea,sku_id,cantidad,precio_unitario,cantidad_recibida,fecha_recepcion
2253,451,3,34,59,10877.68,55,
2254,451,4,25,58,49518.19,2,
2255,451,5,27,12,315328.98,6,
2256,452,1,16,52,387445.63,19,
2257,452,2,32,94,112311.8,41,
2258,452,3,14,14,38571.47,11,
2259,452,4,34,54,382277.89,44,
2260,452,5,32,75,62937.1,49,
2261,453,1,15,43,272654.88,1,
2262,453,2,26,67,220936.87,25,
2263,453,3,7,56,267203.91,12,
2264,453,4,13,74,485658.78,68,
2265,453,5,7,7,280391.03,2,
2266,454,1,47,53,138697.81,37,
2267,454,2,38,6,325270.93,4,
2268,454,3,15,43,119745.23,4,
2269,454,4,33,16,103358.88,1,
2270,454,5,36,9,390659.83,1,
2271,455,1,22,67,408677.71,48,
2272,455,2,49,92,71440.04,67,
2273,455,3,8,22,315017.42,16,
2274,455,4,41,4,79911.53,3,
2275,455,5,17,9,237920.65,8,
2276,456,1,26,98,372099.27,90,
2277,456,2,39,70,161338.99,61,
2278,456,3,38,41,134939.8,25,
2279,456,4,48,11,138052.41,11,
2280,456,5,36,83,371749.51,42,
2281,457,1,6,87,353082.18,67,
2282,457,2,29,39,122195.2,5,
2283,457,3,43,70,382552.68,66,
2284,457,4,43,93,44187.97,14,
2285,457,5,43,69,268950.28,16,
2286,458,1,10,32,441454.23,19,
2287,458,2,17,34,202960.85,1,
2288,458,3,43,3,321425.24,2,
2289,458,4,7,52,344912.98,36,
2290,458,5,41,54,371981.82,44,
2291,459,1,36,98,346562.36,41,
2292,459,2,20,4,59674.1,1,
2293,459,3,28,78,481924.81,60,
2294,459,4,23,61,151377.79,11,
2295,459,5,20,74,57661.76,74,
2296,460,1,31,62,9943.0,10,
2297,460,2,40,63,401515.59,11,
2298,460,3,2,87,401748.65,11,
2299,460,4,5,7,468373.42,2,
2300,460,5,30,90,119160.27,39,
2301,461,1,8,39,148502.24,20,
2302,461,2,25,60,344835.68,20,
2303,461,3,45,68,101429.15,33,
2304,461,4,46,53,200860.91,44,
2305,461,5,22,3,135545.11,2,
2306,462,1,41,56,16430.36,45,
2307,462,2,10,56,310690.53,44,
2308,462,3,5,26,403173.09,22,
2309,462,4,17,89,267329.36,3,
2310,462,5,30,14,416745.68,11,
2311,463,1,43,41,432250.04,39,
2312,463,2,3,84,241637.57,40,
2313,463,3,16,25,205181.46,2,
2314,463,4,40,8,450733.66,1,
2315,463,5,38,67,408248.4,7,
2316,464,1,32,61,373566.0,26,
2317,464,2,30,52,35410.94,45,
2318,464,3,44,16,454039.16,1,
2319,464,4,9,73,438893.19,27,
2320,464,5,40,1,419651.5,0,
2321,465,1,33,4,414736.25,4,
2322,465,2,9,97,270408.71,44,
2323,465,3,12,57,371509.41,1,
2324,465,4,10,99,22611.52,18,
2325,465,5,3,73,471433.95,54,
2326,466,1,42,71,138257.89,23,
2327,466,2,30,31,269611.13,17,
2328,466,3,22,46,267283.73,37,
2329,466,4,23,15,440329.96,14,
2330,466,5,5,38,218885.17,10,
2331,467,1,43,80,344776.01,29,
2332,467,2,24,83,484789.77,22,
2333,467,3,36,28,258933.3,19,
2334,467,4,28,67,388625.89,50,
2335,467,5,39,41,268038.67,38,
2336,468,1,27,95,310674.28,49,
2337,468,2,24,99,286684.61,70,
2338,468,3,45,9,75274.53,2,
2339,468,4,5,98,239599.45,6,
2340,468,5,14,4,331661.97,4,
2341,469,1,26,19,398016.43,17,
2342,469,2,14,64,476623.96,14,
2343,469,3,29,78,140021.87,9,
2344,469,4,2,75,336405.06,1,
2345,469,5,46,10,387050.27,0,
2346,470,1,6,19,252698.27,2,
2347,470,2,41,10,129544.01,10,
2348,470,3,16,56,294684.31,23,
2349,470,4,30,43,137836.16,27,
2350,470,5,18,3,58719.85,2,
2351,471,1,4,82,370407.76,68,
2352,471,2,45,21,19067.28,16,
2353,471,3,34,92,195179.78,32,
2354,471,4,23,44,278747.87,15,
2355,471,5,29,69,357031.33,28,
2356,472,1,25,65,23625.84,11,
2357,472,2,6,83,41602.34,25,
2358,472,3,35,69,94363.68,33,
2359,472,4,48,3,237451.3,1,
2360,472,5,20,31,345079.99,7,
2361,473,1,6,61,72492.15,37,
2362,473,2,19,5,159589.2,5,
2363,473,3,17,11,343041.37,10,
2364,473,4,34,79,9404.22,34,
2365,473,5,40,56,170207.32,0,
2366,474,1,37,10,165389.77,7,
2367,474,2,33,27,460116.79,5,
2368,474,3,6,5,448238.75,0,
2369,474,4,11,1,357593.57,0,
2370,474,5,25,63,39561.2,13,
2371,475,1,41,98,351171.77,26,
2372,475,2,2,36,19190.14,7,
2373,475,3,33,8,197703.4,2,
2374,475,4,38,76,74252.99,67,
2375,475,5,40,2,410291.74,1,
2376,476,1,5,94,359772.0,59,
2377,476,2,17,4,295793.94,3,
2378,476,3,49,85,256643.61,80,
2379,476,4,31,65,41368.8,37,
2380,476,5,14,34,264845.71,0,
2381,477,1,19,17,320288.43,9,
2382,477,2,15,8,351778.15,0,
2383,477,3,47,27,239529.54,13,
2384,477,4,27,47,201393.28,10,
2385,477,5,2,19,72095.31,1,
2386,478,1,45,8,281317.96,8,
2387,478,2,20,38,5332.81,28,
2388,478,3,27,4,273651.43,1,
2389,478,4,25,28,383224.21,12,
2390,478,5,27,36,381867.35,1,
2391,479,1,5,34,409601.7,18,
2392,479,2,7,89,29762.08,37,
2393,479,3,29,36,149900.1,9,
2394,479,4,15,24,130467.63,5,
2395,479,5,45,66,300600.35,43,
2396,480,1,30,83,311379.54,60,
2397,480,2,19,64,18283.12,26,
2398,480,3,28,47,344040.7,3,
2399,480,4,7,54,344755.68,18,
2400,480,5,38,2,443945.34,2,
2401,481,1,38,17,206464.16,6,
2402,481,2,44,17,257426.22,17,
2403,481,3,46,74,266144.86,51,
2404,481,4,24,35,164815.68,2,
2405,481,5,24,50,280237.45,26,
2406,482,1,7,35,9210.39,13,
2407,482,2,18,86,244566.09,76,
2408,482,3,26,93,15432.12,55,
2409,482,4,43,26,330640.32,7,
2410,482,5,10,42,69366.35,9,
2411,483,1,42,51,431298.16,28,
2412,483,2,17,54,136944.43,5,
2413,483,3,22,6,414413.71,3,
2414,483,4,26,77,233236.96,0,
2415,483,5,35,45,387360.54,22,
2416,484,1,45,55,96649.45,16,
2417,484,2,1,5,355898.56,5,
2418,484,3,50,55,61572.02,41,
2419,484,4,4,92,122092.81,69,
2420,484,5,6,23,190193.21,18,
2421,485,1,33,47,441357.31,9,
2422,485,2,5,31,141303.65,16,
2423,485,3,43,53,95000.92,11,
2424,485,4,48,31,195106.25,14,
2425,485,5,34,32,309806.92,2,
2426,486,1,15,44,155904.41,32,
2427,486,2,39,74,7113.66,50,
2428,486,3,6,63,7411.34,22,
2429,486,4,42,86,38413.85,22,
2430,486,5,40,90,491711.92,53,
2431,487,1,21,33,193072.71,13,
2432,487,2,3,80,30374.1,37,
2433,487,3,26,17,325430.1,10,
2434,487,4,2,84,484751.36,43,
2435,487,5,3,35,386907.3,15,
2436,488,1,30,3,447940.5,2,
2437,488,2,32,38,130004.98,24,
2438,488,3,1,15,31260.63,6,
2439,488,4,42,64,147728.61,25,
2440,488,5,26,18,366901.39,3,
2441,489,1,6,12,358295.51,11,
2442,489,2,11,16,348779.37,6,
2443,489,3,14,90,65963.97,33,
2444,489,4,40,40,419172.17,8,
2445,489,5,37,61,256402.63,40,
2446,490,1,19,28,195702.79,14,
2447,490,2,10,2,396769.01,1,
2448,490,3,20,46,258965.73,20,
2449,490,4,1,17,106260.76,17,
2450,490,5,33,94,86748.63,15,
2451,491,1,19,91,491844.76,83,
2452,491,2,49,61,352405.89,1,
2453,491,3,32,48,185435.77,11,
2454,491,4,9,6,141939.26,1,
2455,491,5,19,60,425171.09,1,
2456,492,1,34,96,339090.65,64,
2457,492,2,19,36,6668.65,13,
2458,492,3,40,99,225296.34,53,
2459,492,4,33,30,188300.09,4,
2460,492,5,32,7,83911.6,4,
2461,493,1,2,91,283218.0,47,
2462,493,2,39,2,411346.93,0,
2463,493,3,20,100,339434.67,18,
2464,493,4,37,54,317927.9,53,
2465,493,5,34,46,35295.64,26,
2466,494,1,34,65,287082.01,10,
2467,494,2,23,84,303276.53,75,
2468,494,3,28,71,83153.09,50,
2469,494,4,24,1,257714.69,0,
2470,494,5,4,25,3652.47,1,
2471,495,1,15,19,196058.0,7,
2472,495,2,12,55,261255.55,5,
2473,495,3,12,39,169326.06,35,
2474,495,4,48,1,36503.96,1,
2475,495,5,13,71,214352.9,20,
2476,496,1,44,28,74123.43,26,
2477,496,2,45,58,392757.5,1,
2478,496,3,39,41,206937.71,11,
2479,496,4,50,77,53464.91,40,
2480,496,5,17,99,363011.98,96,
2481,497,1,32,46,470103.81,10,
2482,497,2,19,68,53953.43,8,
2483,497,3,5,41,88179.8,4,
2484,497,4,23,84,194032.66,38,
2485,497,5,15,38,323996.97,4,
2486,498,1,6,10,480885.52,7,
2487,498,2,3,37,406068.6,22,
2488,498,3,21,86,28457.1,71,
2489,498,4,34,24,20539.95,6,
2490,498,5,4,53,239037.75,32,
2491,499,1,37,89,141215.23,75,
2492,499,2,38,97,200321.7,60,
2493,499,3,7,60,280630.56,48,
2494,499,4,28,58,63350.63,50,
2495,499,5,27,73,146853.77,17,
2496,500,1,44,69,51849.03,59,
2497,500,2,18,12,274856.43,1,
2498,500,3,45,17,455808.41,5,
2499,500,4,32,40,200091.65,30,
2500,500,5,34,66,241090.68,62,
2501,501,1,5,27,213938.6,15,
2502,501,2,7,47,335678.42,9,
2503,501,3,19,52,113023.5,20,
2504,501,4,42,48,456357.48,24,
2505,501,5,9,51,121155.99,47,
2506,502,1,21,99,345779.12,51,
2507,502,2,7,97,287358.08,81,
2508,502,3,40,33,479011.66,16,
2509,502,4,34,88,70554.22,45,
2510,502,5,43,66,390542.71,41,
2511,503,1,35,18,249008.01,0,
2512,503,2,22,49,281382.38,31,
2513,503,3,25,67,275285.29,46,
2514,503,4,6,15,126477.75,11,
2515,503,5,10,96,231325.59,13,
2516,504,1,30,76,49294.49,58,
2517,504,2,39,64,134434.24,10,
2518,504,3,41,50,148266.8,18,
2519,504,4,46,51,448281.01,33,
2520,504,5,47,34,77349.89,17,
2521,505,1,1,18,7315.88,18,
2522,505,2,24,52,429452.77,46,
2523,505,3,16,63,476864.12,9,
2524,505,4,14,100,234275.82,80,
2525,505,5,15,96,25170.25,72,
2526,506,1,47,22,257943.33,19,
2527,506,2,49,89,109490.84,0,
2528,506,3,33,27,32409.54,8,
2529,506,4,21,11,164578.51,7,
2530,506,5,9,9,283743.77,9,
2531,507,1,25,61,116622.58,30,
2532,507,2,47,68,61801.04,31,
2533,507,3,49,24,4334.36,8,
2534,507,4,20,3,65169.82,2,
2535,507,5,11,5,489269.38,1,
2536,508,1,32,51,297845.08,12,
2537,508,2,8,60,496543.83,11,
2538,508,3,48,24,403022.85,7,
2539,508,4,23,50,110645.44,47,
2540,508,5,22,76,412992.44,34,
2541,509,1,28,92,428042.67,67,
2542,509,2,17,82,279349.09,28,
2543,509,3,14,3,156578.16,2,
2544,509,4,2,36,38798.27,4,
2545,509,5,23,4,163998.65,1,
2546,510,1,39,61,464033.19,33,
2547,510,2,22,85,285272.49,27,
2548,510,3,41,70,122195.65,33,
2549,510,4,1,28,459513.91,17,
2550,510,5,30,82,91109.15,9,
2551,511,1,9,18,99074.38,11,
2552,511,2,7,39,459459.63,8,
2553,511,3,2,44,460034.45,11,
2554,511,4,2,38,213472.76,3,
2555,511,5,28,53,266326.97,43,
2556,512,1,44,47,112894.07,31,
2557,512,2,36,23,377096.16,21,
2558,512,3,1,77,135065.37,6,
2559,512,4,19,73,8436.06,14,
2560,512,5,42,64,440486.55,53,
2561,513,1,26,78,121211.32,42,
2562,513,2,21,34,472973.76,3,
2563,513,3,32,51,472340.09,46,
2564,513,4,17,38,179523.29,32,
2565,513,5,6,80,56591.29,76,
2566,514,1,18,91,462397.36,21,
2567,514,2,43,70,93968.79,36,
2568,514,3,23,74,450637.2,25,
2569,514,4,1,26,215423.61,20,
2570,514,5,44,13,173360.02,10,
2571,515,1,44,47,441191.99,33,
2572,515,2,49,39,292902.98,31,
2573,515,3,19,6,125163.68,1,
2574,515,4,30,6,38517.7,2,
2575,515,5,42,43,317183.95,43,
2576,516,1,49,7,353389.91,5,
2577,516,2,23,49,329027.91,13,
2578,516,3,11,4,320971.53,4,
2579,516,4,37,95,389018.17,34,
2580,516,5,17,68,380639.23,35,
2581,517,1,36,56,390359.4,29,
2582,517,2,38,69,254276.9,45,
2583,517,3,6,3,355130.16,3,
2584,517,4,30,52,293103.85,15,
2585,517,5,34,65,349721.33,55,
2586,518,1,39,39,157695.13,15,
2587,518,2,2,6,58116.32,2,
2588,518,3,47,43,461206.14,2,
2589,518,4,17,51,472081.98,45,
2590,518,5,21,46,334780.21,12,
2591,519,1,9,98,267826.87,22,
2592,519,2,10,69,317756.14,0,
2593,519,3,35,24,428394.62,20,
2594,519,4,2,86,258642.09,38,
2595,519,5,42,24,254307.17,22,
2596,520,1,14,89,12798.83,0,
2597,520,2,41,57,494075.82,54,
2598,520,3,10,48,345357.98,38,
2599,520,4,3,48,221177.25,38,
2600,520,5,3,46,116441.69,31,
2601,521,1,6,96,36733.75,41,
2602,521,2,29,68,227761.52,26,
2603,521,3,41,95,135878.42,83,
2604,521,4,2,8,156656.6,8,
2605,521,5,44,70,72842.63,53,
2606,522,1,12,67,284839.22,66,
2607,522,2,1,79,165417.9,23,
2608,522,3,27,51,166385.99,16,
2609,522,4,9,31,133772.17,9,
2610,522,5,34,30,167216.93,22,
2611,523,1,31,65,195269.92,39,
2612,523,2,41,31,207711.94,3,
2613,523,3,8,98,179099.36,35,
2614,523,4,25,57,341324.8,30,
2615,523,5,32,47,412724.81,14,
2616,524,1,33,48,163005.55,13,
2617,524,2,29,12,244818.5,12,
2618,524,3,32,17,477619.08,1,
2619,524,4,32,72,153186.28,14,
2620,524,5,38,36,2146.38,26,
2621,525,1,14,89,97194.62,45,
2622,525,2,48,39,460701.83,3,
2623,525,3,15,68,15936.59,23,
2624,525,4,32,39,469432.97,3,
2625,525,5,28,14,382219.57,5,
2626,526,1,37,51,202603.19,39,
2627,526,2,6,76,227310.22,75,
2628,526,3,44,58,133433.25,51,
2629,526,4,48,78,336543.87,22,
2630,526,5,14,23,172972.61,8,
2631,527,1,15,68,202476.07,57,
2632,527,2,21,100,245109.92,13,
2633,527,3,5,28,452057.66,10,
2634,527,4,25,1,446052.38,0,
2635,527,5,11,7,439743.71,0,
2636,528,1,5,2,86681.5,0,
2637,528,2,44,5,141627.01,2,
2638,528,3,31,12,131353.93,1,
2639,528,4,3,48,457734.97,6,
2640,528,5,40,100,496063.52,37,
2641,529,1,34,36,370050.54,4,
2642,529,2,40,27,115690.6,19,
2643,529,3,41,91,479500.41,55,
2644,529,4,10,30,168882.24,6,
2645,529,5,37,75,281786.2,64,
2646,530,1,40,12,413570.21,4,
2647,530,2,33,81,171080.68,79,
2648,530,3,7,56,257200.43,28,
2649,530,4,28,45,117173.85,14,
2650,530,5,44,63,10330.32,56,
2651,531,1,19,35,128153.32,24,
2652,531,2,46,94,67942.78,14,
2653,531,3,9,20,197092.33,3,
2654,531,4,12,8,245121.8,2,
2655,531,5,49,54,167845.29,21,
2656,532,1,32,69,444106.1,7,
2657,532,2,28,29,15828.42,16,
2658,532,3,35,48,263989.5,42,
2659,532,4,15,70,495380.07,64,
2660,532,5,6,40,55253.04,7,
2661,533,1,25,56,271420.85,21,
2662,533,2,21,91,169430.2,6,
2663,533,3,3,11,100465.45,3,
2664,533,4,4,52,129023.91,8,
2665,533,5,4,79,133705.72,48,
2666,534,1,27,72,311675.23,20,
2667,534,2,44,68,377773.15,35,
2668,534,3,38,82,257260.64,61,
2669,534,4,4,22,458451.89,12,
2670,534,5,48,17,262432.2,5,
2671,535,1,33,8,34145.47,2,
2672,535,2,38,24,44036.65,13,
2673,535,3,45,8,258376.5,5,
2674,535,4,43,88,414250.79,55,
2675,535,5,3,72,145849.05,55,
2676,536,1,41,35,325987.87,34,
2677,536,2,3,73,263866.78,50,
2678,536,3,22,95,282166.39,67,
2679,536,4,22,65,56347.52,33,
2680,536,5,16,77,35775.79,34,
2681,537,1,36,19,345178.21,7,
2682,537,2,26,13,362953.2,7,
2683,537,3,39,9,113704.13,7,
2684,537,4,48,69,198539.69,58,
2685,537,5,35,91,147111.72,69,
2686,538,1,45,88,225505.6,44,
2687,538,2,40,88,152064.33,76,
2688,538,3,21,45,419292.25,40,
2689,538,4,8,17,108574.34,8,
2690,538,5,26,72,383866.62,23,
2691,539,1,17,83,206461.46,10,
2692,539,2,20,66,88049.9,20,
2693,539,3,1,26,244945.37,0,
2694,539,4,34,16,288147.01,0,
2695,539,5,33,53,260887.09,28,
2696,540,1,21,27,154034.16,22,
2697,540,2,49,39,32804.72,12,
2698,540,3,15,16,87115.39,9,
2699,540,4,3,1,267419.48,1,
2700,540,5,41,6,349347.86,1,
2701,541,1,33,36,211839.81,8,
2702,541,2,24,28,161545.56,16,
2703,541,3,21,41,422211.87,41,
2704,541,4,40,93,413744.01,85,
2705,541,5,35,25,41145.87,9,
2706,542,1,18,14,33204.79,14,
2707,542,2,25,62,300064.08,27,
2708,542,3,3,2,66937.81,0,
2709,542,4,17,36,20602.4,6,
2710,542,5,24,69,476036.3,5,
2711,543,1,13,40,434483.6,16,
2712,543,2,34,31,169780.28,30,
2713,543,3,23,17,337403.54,8,
2714,543,4,22,69,409253.77,12,
2715,543,5,12,21,90553.6,5,
2716,544,1,14,60,459215.03,45,
2717,544,2,21,37,54476.96,25,
2718,544,3,33,8,121808.92,2,
2719,544,4,11,59,300544.75,15,
2720,544,5,25,29,248340.25,10,
2721,545,1,22,87,210136.23,20,
2722,545,2,37,51,141619.66,21,
2723,545,3,15,37,157560.36,35,
2724,545,4,13,3,395071.43,3,
2725,545,5,12,96,68375.49,57,
2726,546,1,46,95,246984.1,7,
2727,546,2,28,22,362565.05,9,
2728,546,3,42,62,270112.22,35,
2729,546,4,26,12,376493.85,4,
2730,546,5,16,99,73605.77,31,
2731,547,1,8,56,345088.6,7,
2732,547,2,13,24,25048.23,15,
2733,547,3,26,8,453429.67,5,
2734,547,4,14,19,100233.55,2,
2735,547,5,19,65,411195.92,13,
2736,548,1,45,72,462888.23,51,
2737,548,2,36,39,399838.35,27,
2738,548,3,26,15,301049.15,9,
2739,548,4,25,91,172980.51,31,
2740,548,5,10,80,109733.13,58,
2741,549,1,35,16,413753.82,3,
2742,549,2,39,28,454280.39,8,
2743,549,3,6,45,38475.32,1,
2744,549,4,1,17,44619.25,9,
2745,549,5,6,78,88480.25,12,
2746,550,1,32,39,264877.54,17,
2747,550,2,44,48,438218.82,12,
2748,550,3,40,12,425331.86,7,
2749,550,4,21,11,331626.05,8,
2750,550,5,35,7,390827.18,0,
2751,551,1,24,90,187619.75,4,
2752,551,2,22,26,206197.23,25,
2753,551,3,3,42,484947.16,23,
2754,551,4,37,78,39542.57,4,
2755,551,5,6,30,87683.85,15,
2756,552,1,9,38,341962.56,18,
2757,552,2,42,12,399093.58,7,
2758,552,3,18,65,218387.17,61,
2759,552,4,11,51,135960.33,21,
2760,552,5,32,26,116263.84,10,
2761,553,1,33,47,288588.43,28,
2762,553,2,26,18,7551.88,0,
2763,553,3,2,30,241989.48,27,
2764,553,4,19,70,146043.8,17,
2765,553,5,41,17,43327.23,4,
2766,554,1,22,72,218386.55,20,
2767,554,2,19,84,181716.52,74,
2768,554,3,30,54,280526.17,15,
2769,554,4,7,94,100176.26,41,
2770,554,5,22,10,150613.74,6,
2771,555,1,13,80,70199.3,70,
2772,555,2,44,50,345370.9,18,
2773,555,3,19,55,329611.63,10,
2774,555,4,22,68,114829.23,47,
2775,555,5,18,60,105246.11,17,
2776,556,1,38,40,45744.44,16,
2777,556,2,8,73,430553.54,28,
2778,556,3,49,95,47869.9,4,
2779,556,4,32,8,480082.92,2,
2780,556,5,7,29,12514.47,22,
2781,557,1,36,2,90488.25,2,
2782,557,2,36,27,286412.33,0,
2783,557,3,11,19,195070.65,19,
2784,557,4,14,46,354730.91,18,
2785,557,5,15,95,310020.1,68,
2786,558,1,35,21,140556.91,20,
2787,558,2,6,43,54045.95,29,
2788,558,3,39,52,296061.54,38,
2789,558,4,2,93,413121.95,74,
2790,558,5,1,14,160798.97,10,
2791,559,1,14,25,491000.46,4,
2792,559,2,27,65,240650.67,6,
2793,559,3,11,45,354555.33,37,
2794,559,4,5,53,368540.83,10,
2795,559,5,14,30,379044.41,18,
2796,560,1,9,1,422528.37,1,
2797,560,2,8,56,383031.96,5,
2798,560,3,31,11,351668.32,1,
2799,560,4,41,12,103768.23,1,
2800,560,5,19,78,419177.19,1,
2801,561,1,50,52,230184.09,10,
2802,561,2,41,87,406573.31,47,
2803,561,3,2,96,266228.59,41,
2804,561,4,11,18,424016.96,12,
2805,561,5,21,82,61022.46,26,
2806,562,1,31,24,264164.63,2,
2807,562,2,11,66,224485.91,55,
2808,562,3,29,85,132161.65,12,
2809,562,4,37,32,21197.81,14,
2810,562,5,22,84,292290.34,21,
2811,563,1,22,37,52834.48,15,
2812,563,2,24,3,189345.65,1,
2813,563,3,30,43,199998.01,5,
2814,563,4,18,98,344560.12,74,
2815,563,5,43,92,313481.18,7,
2816,564,1,17,4,489541.09,0,
2817,564,2,9,67,199623.38,39,
2818,564,3,48,83,366488.24,15,
2819,564,4,28,84,202454.46,41,
2820,564,5,21,2,460474.01,0,
2821,565,1,46,40,404625.41,15,
2822,565,2,45,22,226726.15,20,
2823,565,3,44,83,452398.48,54,
2824,565,4,26,63,170750.64,32,
2825,565,5,27,84,314289.25,44,
2826,566,1,18,97,410415.58,85,
2827,566,2,1,40,15831.69,14,
2828,566,3,50,24,70982.14,11,
2829,566,4,21,26,200460.48,15,
2830,566,5,44,67,5961.36,31,
2831,567,1,29,27,445812.39,12,
2832,567,2,36,59,209192.08,47,
2833,567,3,46,53,188380.87,33,
2834,567,4,50,51,47180.42,3,
2835,567,5,5,85,325407.85,61,
2836,568,1,31,90,336846.22,42,
2837,568,2,30,71,41121.7,13,
2838,568,3,22,5,136359.95,0,
2839,568,4,48,98,184009.83,7,
2840,568,5,33,10,75454.01,2,
2841,569,1,30,68,349195.53,55,
2842,569,2,34,32,48564.85,12,
2843,569,3,34,1,295852.97,1,
2844,569,4,27,57,400991.15,47,
2845,569,5,35,95,310533.33,10,
2846,570,1,49,62,242349.09,2,
2847,570,2,34,18,176919.23,1,
2848,570,3,24,9,163321.23,5,
2849,570,4,35,79,440284.57,3,
2850,570,5,50,15,168232.04,14,
2851,571,1,45,83,297381.54,82,
2852,571,2,45,44,62887.89,10,
2853,571,3,37,100,387748.24,43,
2854,571,4,15,11,142072.42,1,
2855,571,5,34,35,74482.08,0,
2856,572,1,16,72,61182.42,22,
2857,572,2,40,4,69660.55,0,
2858,572,3,19,25,201540.82,14,
2859,572,4,33,8,459069.36,0,
2860,572,5,9,13,423508.61,2,
2861,573,1,16,52,388092.69,47,
2862,573,2,41,75,394913.65,69,
2863,573,3,38,98,276073.1,14,
2864,573,4,21,44,402918.94,42,
2865,573,5,16,100,199430.52,28,
2866,574,1,34,47,356548.24,9,
2867,574,2,19,75,73749.51,49,
2868,574,3,38,94,206660.79,6,
2869,574,4,9,52,446775.52,1,
2870,574,5,16,65,349744.27,21,
2871,575,1,4,89,96618.52,14,
2872,575,2,34,26,233968.89,8,
2873,575,3,40,11,422507.76,3,
2874,575,4,46,34,50913.96,3,
2875,575,5,28,78,382100.75,27,
2876,576,1,20,79,280013.12,63,
2877,576,2,29,86,112032.52,40,
2878,576,3,3,33,485349.09,28,
2879,576,4,43,99,189397.69,17,
2880,576,5,37,67,253175.53,58,
2881,577,1,13,70,449320.08,2,
2882,577,2,13,98,8345.6,78,
2883,577,3,15,85,381856.02,68,
2884,577,4,21,61,67237.3,40,
2885,577,5,12,54,276657.54,47,
2886,578,1,23,36,84194.2,20,
2887,578,2,21,4,483654.9,1,
2888,578,3,32,55,320061.74,5,
2889,578,4,48,96,368997.47,63,
2890,578,5,32,65,116300.2,20,
2891,579,1,25,89,80301.64,58,
2892,579,2,34,48,27730.02,14,
2893,579,3,29,69,382126.33,67,
2894,579,4,5,7,112292.46,5,
2895,579,5,37,11,85883.03,1,
2896,580,1,24,59,63986.42,36,
2897,580,2,32,17,454844.92,10,
2898,580,3,42,75,176957.37,9,
2899,580,4,38,12,150870.28,0,
2900,580,5,6,16,257644.21,15,
2901,581,1,49,10,437276.59,3,
2902,581,2,30,23,301306.18,17,
2903,581,3,47,76,265177.39,75,
2904,581,4,46,73,85590.28,28,
2905,581,5,25,52,231116.55,12,
2906,582,1,17,57,178895.36,57,
2907,582,2,14,58,367076.23,1,
2908,582,3,31,49,214736.96,15,
2909,582,4,41,30,496627.83,20,
2910,582,5,21,73,314055.04,13,
2911,583,1,26,28,41909.02,5,
2912,583,2,31,33,38499.25,7,
2913,583,3,47,44,88063.97,40,
2914,583,4,6,24,472875.28,1,
2915,583,5,40,93,452887.16,8,
2916,584,1,7,41,221366.83,23,
2917,584,2,26,6,406639.16,0,
2918,584,3,41,8,243490.61,7,
2919,584,4,48,49,174548.24,31,
2920,584,5,13,81,199364.62,43,
2921,585,1,20,48,194919.85,42,
2922,585,2,2,63,81884.7,28,
2923,585,3,4,71,276558.37,37,
2924,585,4,35,23,201433.89,0,
2925,585,5,43,33,446592.3,31,
2926,586,1,29,75,247679.57,31,
2927,586,2,1,60,111455.39,34,
2928,586,3,39,36,344148.01,19,
2929,586,4,35,69,345328.13,38,
2930,586,5,16,42,140404.34,37,
2931,587,1,33,20,116611.62,18,
2932,587,2,32,69,403646.75,6,
2933,587,3,1,87,59112.61,37,
2934,587,4,21,76,326030.87,13,
2935,587,5,18,11,178450.28,6,
2936,588,1,2,80,130642.53,17,
2937,588,2,3,98,64431.47,55,
2938,588,3,36,23,456642.95,11,
2939,588,4,42,18,57435.71,14,
2940,588,5,15,36,380343.64,22,
2941,589,1,21,13,345375.94,8,
2942,589,2,32,86,203560.7,62,
2943,589,3,46,5,312612.7,1,
2944,589,4,45,78,136820.17,30,
2945,589,5,8,80,323839.82,64,
2946,590,1,24,55,240658.58,27,
2947,590,2,16,88,162743.59,83,
2948,590,3,12,73,319779.52,62,
2949,590,4,32,96,309474.2,31,
2950,590,5,19,48,141346.52,45,
2951,591,1,24,82,271017.71,39,
2952,591,2,22,32,394737.14,22,
2953,591,3,4,64,52646.34,14,
2954,591,4,5,7,334070.6,6,
2955,591,5,26,72,85372.07,62,
2956,592,1,15,91,451456.16,75,
2957,592,2,15,18,16020.47,7,
2958,592,3,44,3,116193.43,2,
2959,592,4,48,6,67343.72,2,
2960,592,5,33,31,462559.09,12,
2961,593,1,34,76,276085.45,58,
2962,593,2,27,92,21608.43,59,
2963,593,3,11,30,346452.62,11,
2964,593,4,40,89,261639.44,1,
2965,593,5,49,50,359977.94,44,
2966,594,1,20,89,138104.4,13,
2967,594,2,10,43,149681.18,12,
2968,594,3,22,92,431538.27,89,
2969,594,4,28,48,95106.01,23,
2970,594,5,29,82,150952.5,79,
2971,595,1,27,1,463862.47,0,
2972,595,2,11,95,91552.84,90,
2973,595,3,19,22,275149.33,5,
2974,595,4,28,36,195524.27,17,
2975,595,5,15,54,239692.17,1,
2976,596,1,15,7,350753.94,2,
2977,596,2,40,79,288574.62,9,
2978,596,3,49,19,303218.35,14,
2979,596,4,9,39,23055.64,29,
2980,596,5,21,80,272945.81,51,
2981,597,1,30,26,411811.9,1,
2982,597,2,23,69,469949.76,60,
2983,597,3,32,54,469300.16,35,
2984,597,4,29,21,315075.57,10,
2985,597,5,7,56,6858.35,22,
2986,598,1,27,45,457843.12,16,
